#Recording frequency [Hz],20
#Number of samples,7255
#SCU1.ForceA.Engineering value [kN],SCU1.Encoder.Engineering value [mm]
-19.16453,-13.365414
-19.191353,-13.369413
-19.191017,-13.375677
-19.227568,-13.379896
-19.220461,-13.385048
-19.256733,-13.388952
-19.2768,-13.394056
-19.335503,-13.399076
-19.336412,-13.405622
-19.371229,-13.409931
-19.378901,-13.416071
-19.393404,-13.419735
-19.409933,-13.4252
-19.496212,-13.430992
-19.509338,-13.436474
-19.532568,-13.438917
-19.544088,-13.443197
-19.631886,-13.450478
-19.651344,-13.455721
-19.6901,-13.459549
-19.695738,-13.465204
-19.788523,-13.471401
-19.814587,-13.473618
-19.846838,-13.481058
-19.894865,-13.485006
-19.969465,-13.490736
-19.983692,-13.493919
-20.07349,-13.499729
-20.092865,-13.505354
-20.132902,-13.510889
-20.192616,-13.514278
-20.274715,-13.519306
-20.284355,-13.526012
-20.399553,-13.528843
-20.437019,-13.533648
-20.538172,-13.541824
-20.561338,-13.543766
-20.630896,-13.54965
-20.679192,-13.555325
-20.73209,-13.56041
-20.81221,-13.564875
-20.886387,-13.569962
-20.890287,-13.575176
-20.992998,-13.579815
-21.041544,-13.584143
-21.147512,-13.591785
-21.174902,-13.594305
-21.262955,-13.599266
-21.313663,-13.6049
-21.358717,-13.609764
-21.419022,-13.613075
-21.490145,-13.619524
-21.561279,-13.626099
-21.633398,-13.628908
-21.664492,-13.635002
-21.76634,-13.640116
-21.788589,-13.644203
-21.906298,-13.649218
-21.930052,-13.654392
-22.018057,-13.658043
-22.057364,-13.665543
-22.130621,-13.672348
-22.154875,-13.676054
-22.23448,-13.679743
-22.286247,-13.685598
-22.375889,-13.688601
-22.383947,-13.694473
-22.511625,-13.699579
-22.533234,-13.704411
-22.624916,-13.709835
-22.664156,-13.714621
-22.751696,-13.720503
-22.786282,-13.725201
-22.832306,-13.728235
-22.916265,-13.735125
-22.978888,-13.739624
-23.005285,-13.745094
-23.101839,-13.750288
-23.123379,-13.75382
-23.237125,-13.758511
-23.277199,-13.764818
-23.349798,-13.769823
-23.363703,-13.775318
-23.43931,-13.780119
-23.457447,-13.784105
-23.557791,-13.78933
-23.583401,-13.794722
-23.652582,-13.798717
-20.832075,-13.832474
-21.166409,-13.812037
-21.203938,-13.813442
-21.511868,-13.819366
-21.737642,-13.823418
-21.932562,-13.828457
-22.083525,-13.834848
-22.255838,-13.839495
-22.372757,-13.844814
-22.533188,-13.850058
-22.635128,-13.854076
-22.749289,-13.859669
-22.842079,-13.863411
-22.981182,-13.870495
-23.067211,-13.875092
-23.14649,-13.879272
-23.254141,-13.884142
-23.344629,-13.889542
-23.419596,-13.893843
-23.527634,-13.898981
-23.590494,-13.903276
-23.689438,-13.909081
-23.740044,-13.914848
-23.868856,-13.919468
-23.893698,-13.925116
-24.006168,-13.930943
-24.046482,-13.93655
-24.154821,-13.939604
-24.187773,-13.944012
-24.286699,-13.949532
-24.33737,-13.953949
-24.470284,-13.958551
-24.509048,-13.96516
-24.603422,-13.970036
-24.63554,-13.974867
-24.739058,-13.977911
-24.782936,-13.984882
-24.876289,-13.988646
-24.924063,-13.993401
-24.986404,-13.999475
-25.065243,-14.001303
-25.109732,-14.010927
-25.132557,-14.014235
-25.232561,-14.018805
-25.329569,-14.025681
-25.365042,-14.027699
-25.405804,-14.034092
-25.496439,-14.040091
-25.53657,-14.043734
-25.602011,-14.048904
-25.649406,-14.054274
-25.686918,-14.058775
-25.767063,-14.066479
-25.821791,-14.068718
-25.851017,-14.074463
-25.933886,-14.079832
-25.977234,-14.084328
-26.000275,-14.089527
-26.06595,-14.095793
-26.102892,-14.101627
-26.12607,-14.104963
-26.169901,-14.109148
-26.24671,-14.115721
-26.283325,-14.118618
-26.315866,-14.12344
-26.375433,-14.128696
-26.406399,-14.133747
-26.441717,-14.140139
-26.472183,-14.145519
-26.505388,-14.149618
-26.567081,-14.154821
-26.588783,-14.160873
-26.595003,-14.165852
-26.653618,-14.169249
-26.682701,-14.174706
-26.724764,-14.180363
-26.736006,-14.185019
-26.75757,-14.190901
-24.513464,-14.198273
-24.505434,-14.199095
-24.743441,-14.203772
-24.983952,-14.20924
-25.197878,-14.214991
-25.376123,-14.218287
-25.540113,-14.22439
-25.673943,-14.229641
-25.805927,-14.235416
-25.925257,-14.239613
-26.008213,-14.244158
-26.092743,-14.250982
-26.14003,-14.254593
-26.17009,-14.258041
-26.270311,-14.265903
-26.284647,-14.269815
-26.358496,-14.274323
-26.435663,-14.281933
-26.475067,-14.284777
-26.567472,-14.288818
-26.617188,-14.294735
-26.682222,-14.298609
-26.729383,-14.302332
-26.783571,-14.310873
-26.849808,-14.314177
-26.893278,-14.319601
-26.95071,-14.324608
-27.019691,-14.330399
-27.061943,-14.335955
-27.110346,-14.340322
-27.16535,-14.344254
-27.189024,-14.348433
-27.22282,-14.354753
-27.270161,-14.358786
-27.325768,-14.363482
-27.349337,-14.369152
-27.425022,-14.374451
-27.456436,-14.379389
-27.492323,-14.383978
-27.488461,-14.389315
-27.509211,-14.393599
-27.5737,-14.400116
-27.595215,-14.405687
-27.600599,-14.410162
-27.626688,-14.414688
-27.633867,-14.419281
-27.673273,-14.425798
-27.656363,-14.430378
-27.728512,-14.434746
-27.742527,-14.441772
-27.75351,-14.444353
-27.756245,-14.450296
-27.783108,-14.455553
-27.778976,-14.459555
-27.801458,-14.464584
-27.795446,-14.468143
-27.801249,-14.474243
-27.811901,-14.479935
-27.849876,-14.485147
-27.862116,-14.488508
-27.881174,-14.494638
-27.845089,-14.499014
-27.900362,-14.503389
-27.890652,-14.509378
-27.926258,-14.516102
-27.926464,-14.52066
-27.941275,-14.524529
-27.925875,-14.529514
-27.931719,-14.534748
-27.937235,-14.54048
-27.941935,-14.544643
-27.942841,-14.550928
-27.954338,-14.554831
-27.946011,-14.558973
-27.952009,-14.564798
-27.945831,-14.569548
-27.963743,-14.57564
-27.951624,-14.580631
-27.95606,-14.584354
-27.954475,-14.590496
-27.977816,-14.593988
-27.960529,-14.600092
-28.010511,-14.604853
-27.948788,-14.610054
-27.981932,-14.616285
-27.94734,-14.619505
-28.003666,-14.624903
-27.987734,-14.628922
-27.999123,-14.634712
-27.970776,-14.640102
-27.990498,-14.644577
-27.972017,-14.65049
-28.0096,-14.653545
-27.991335,-14.659418
-28.018703,-14.664331
-27.990191,-14.670551
-27.9895,-14.675661
-27.973492,-14.680077
-28.016565,-14.685303
-27.959751,-14.689655
-27.992153,-14.694136
-27.966764,-14.699745
-27.996555,-14.703571
-27.977219,-14.710474
-27.995146,-14.713284
-27.953411,-14.720436
-28.000397,-14.725025
-27.948298,-14.728989
-27.986012,-14.735069
-27.953684,-14.741011
-28.02137,-14.744755
-27.976973,-14.7491
-27.939518,-14.756006
-27.933578,-14.760174
-27.94318,-14.765465
-27.9345,-14.770506
-27.9489,-14.7752
-27.943474,-14.779943
-27.964907,-14.785295
-27.940239,-14.790565
-27.951691,-14.79492
-27.942787,-14.802082
-27.948513,-14.805655
-27.940615,-14.8099
-27.952681,-14.81546
-27.944948,-14.820843
-27.97352,-14.824999
-27.947376,-14.828512
-27.993589,-14.835299
-27.953024,-14.839314
-27.970207,-14.845259
-27.951479,-14.850479
-27.975193,-14.853432
-27.934765,-14.859623
-27.975012,-14.864502
-27.939856,-14.870626
-27.998188,-14.874876
-27.963621,-14.880762
-27.972412,-14.883562
-27.958872,-14.890799
-27.960594,-14.896118
-27.94256,-14.898258
-28.011045,-14.905865
-27.950056,-14.910135
-27.965124,-14.914459
-27.938587,-14.919891
-27.998093,-14.926756
-27.943403,-14.929693
-27.951567,-14.93478
-27.960855,-14.939379
-28.016884,-14.944107
-27.946905,-14.950703
-27.976244,-14.955173
-27.936928,-14.959
-27.958502,-14.964437
-27.948292,-14.970217
-27.981176,-14.973728
-27.950247,-14.980152
-27.979769,-14.984877
-27.944725,-14.990429
-27.959974,-14.995508
-27.941761,-15.001072
-27.952618,-15.006208
-27.941158,-15.010397
-27.953096,-15.013317
-27.963575,-15.021067
-27.968313,-15.024158
-27.968134,-15.031219
-27.972506,-15.035152
-27.942966,-15.040005
-27.991184,-15.045998
-27.940506,-15.049776
-27.97473,-15.055487
-27.962969,-15.059593
-27.97621,-15.06498
-27.96225,-15.070454
-27.981096,-15.074831
-27.972672,-15.078579
-28.023643,-15.084393
-27.975071,-15.089672
-27.96777,-15.094784
-27.965115,-15.101366
-28.007036,-15.10594
-27.985453,-15.110706
-27.980564,-15.112988
-27.953451,-15.120497
-27.995455,-15.125305
-27.954519,-15.130278
-27.965034,-15.135626
-27.959768,-15.140907
-28.008718,-15.145647
-27.952663,-15.151049
-27.957279,-15.153019
-27.964134,-15.160452
-27.97715,-15.167116
-27.940544,-15.170122
-27.940834,-15.173315
-27.940603,-15.179518
-27.947554,-15.186001
-27.956348,-15.188955
-27.94902,-15.193947
-27.941095,-15.200705
-27.950029,-15.204975
-27.946299,-15.21216
-27.934923,-15.215618
-27.918173,-15.220381
-27.937206,-15.225679
-27.914595,-15.230087
-27.92695,-15.236439
-27.916889,-15.242085
-27.914873,-15.24469
-27.909124,-15.251392
-27.911823,-15.257082
-27.898932,-15.26017
-27.907049,-15.264854
-27.882151,-15.270222
-27.868069,-15.274559
-27.825968,-15.278561
-27.843876,-15.284855
-27.814363,-15.290899
-27.830873,-15.295992
-27.791798,-15.298426
-27.808187,-15.306761
-27.780365,-15.310419
-27.789492,-15.31628
-27.784643,-15.319988
-27.781717,-15.3258
-27.770348,-15.329649
-27.732376,-15.333982
-27.735252,-15.339535
-27.722336,-15.346508
-27.697962,-15.350132
-27.671282,-15.354033
-27.654257,-15.359797
-27.650549,-15.366158
-27.651207,-15.369953
-27.638037,-15.375526
-27.633549,-15.380369
-27.621716,-15.386452
-27.605503,-15.390003
-27.594318,-15.396358
-27.579372,-15.399429
-27.577906,-15.405191
-27.528334,-15.409922
-27.521194,-15.416512
-27.494873,-15.420458
-27.487146,-15.425573
-27.493832,-15.43203
-27.463255,-15.43601
-27.461267,-15.43988
-27.444042,-15.445784
-27.430227,-15.450972
-27.370434,-15.455076
-27.358809,-15.459089
-27.346428,-15.466366
-27.358206,-15.470282
-27.33341,-15.474857
-27.323175,-15.479548
-27.300592,-15.485727
-27.298252,-15.491158
-27.267385,-15.494205
-27.269684,-15.499939
-27.257967,-15.503849
-27.24353,-15.510759
-27.203501,-15.515657
-27.199305,-15.521259
-27.19589,-15.525707
-27.191849,-15.531225
-27.166258,-15.533905
-27.158995,-15.539488
-27.135822,-15.547779
-27.133209,-15.550291
-27.105671,-15.555967
-27.097027,-15.559637
-27.050062,-15.566118
-27.049788,-15.570026
-27.036045,-15.575579
-27.038429,-15.580873
-27.016439,-15.587265
-27.012629,-15.58942
-26.997801,-15.596102
-26.997921,-15.600742
-26.958145,-15.607073
-26.973574,-15.610767
-26.906738,-15.615568
-26.896193,-15.621275
-26.895361,-15.624811
-26.906506,-15.630053
-26.89661,-15.634317
-26.901918,-15.638874
-26.88711,-15.645208
-26.892189,-15.650454
-26.873066,-15.656046
-26.87792,-15.660839
-26.837677,-15.666969
-26.861294,-15.670593
-26.84454,-15.675016
-26.845959,-15.681534
-26.825457,-15.685896
-26.817245,-15.689735
-26.759254,-15.694712
-26.833179,-15.701481
-26.752714,-15.705219
-26.797009,-15.71109
-26.74437,-15.715393
-26.767828,-15.719893
-26.757196,-15.725197
-26.75758,-15.730608
-26.737902,-15.735584
-26.755009,-15.740715
-26.737799,-15.744072
-26.737499,-15.751116
-26.740747,-15.756472
-26.737301,-15.760225
-26.733404,-15.765694
-26.741268,-15.771784
-26.71998,-15.775585
-26.750408,-15.779881
-26.72287,-15.78577
-26.742615,-15.790741
-26.711496,-15.795347
-26.726284,-15.798964
-26.708233,-15.805811
-26.715597,-15.80966
-26.696325,-15.815733
-26.703203,-15.822077
-26.67008,-15.826101
-26.721987,-15.830484
-26.659544,-15.835093
-26.693739,-15.840786
-26.662668,-15.844448
-26.692261,-15.849762
-26.635681,-15.855688
-26.647932,-15.85998
-26.661272,-15.864496
-26.652287,-15.870775
-26.621178,-15.875282
-26.625782,-15.879539
-26.611969,-15.885292
-26.655018,-15.889334
-26.581917,-15.897099
-26.600325,-15.900101
-26.590832,-15.903736
-26.61454,-15.91124
-26.594769,-15.916437
-26.591156,-15.919985
-26.588823,-15.92573
-26.585938,-15.930485
-26.568785,-15.935831
-26.588892,-15.940302
-26.578888,-15.945496
-26.592865,-15.950583
-26.587866,-15.955873
-26.593878,-15.960966
-26.569029,-15.964905
-26.569162,-15.970547
-26.552006,-15.975819
-26.546663,-15.979803
-26.538237,-15.985931
-26.563591,-15.990715
-26.52392,-15.996355
-26.521929,-15.999983
-26.517696,-16.005539
-26.530062,-16.010099
-26.494036,-16.015097
-26.495815,-16.019047
-26.456701,-16.024702
-26.497797,-16.031336
-26.46204,-16.03367
-26.494619,-16.040934
-26.465151,-16.046003
-26.47658,-16.050367
-26.442888,-16.055958
-26.441072,-16.059517
-26.442888,-16.064768
-26.456026,-16.069759
-26.436762,-16.074753
-26.431437,-16.08037
-26.430824,-16.085178
-26.435135,-16.09132
-26.420231,-16.095383
-26.425789,-16.100758
-26.422855,-16.105246
-26.414904,-16.110733
-26.394808,-16.115755
-26.403645,-16.119877
-26.387583,-16.125334
-26.394638,-16.129433
-26.349981,-16.135923
-26.37318,-16.142168
-26.32361,-16.145327
-26.329031,-16.148758
-26.331038,-16.154846
-26.325113,-16.161156
-26.318716,-16.16523
-26.31411,-16.170805
-26.301285,-16.174171
-26.303267,-16.179544
-26.289337,-16.185154
-26.297123,-16.189585
-26.289846,-16.195343
-26.281834,-16.20047
-26.283926,-16.204964
-26.285418,-16.210459
-26.268454,-16.215605
-26.271923,-16.220348
-26.251888,-16.22551
-26.269457,-16.229647
-26.259033,-16.235722
-26.251549,-16.241535
-26.246941,-16.245766
-26.212605,-16.2505
-26.170572,-16.25584
-26.182608,-16.260611
-26.180351,-16.266016
-26.182434,-16.270494
-26.169718,-16.275625
-26.14274,-16.279924
-26.161777,-16.284824
-26.161968,-16.290192
-26.157028,-16.294304
-26.141846,-16.300838
-26.145651,-16.305876
-26.138983,-16.310398
-26.141066,-16.315733
-26.12512,-16.320663
-26.123573,-16.325872
-26.101505,-16.329865
-26.111948,-16.335449
-26.11158,-16.339478
-26.109529,-16.346001
-26.125961,-16.349333
-26.104092,-16.356239
-26.091099,-16.359892
-26.099314,-16.365658
-26.077875,-16.37034
-26.065874,-16.3755
-26.051136,-16.380608
-26.081104,-16.384624
-26.056252,-16.390354
-26.054895,-16.39579
-26.036261,-16.400709
-26.016361,-16.405636
-25.998531,-16.410938
-26.01461,-16.41456
-26.013258,-16.421093
-26.020029,-16.426262
-25.996641,-16.430141
-25.996264,-16.435259
-25.996502,-16.440416
-26.002829,-16.445663
-25.985298,-16.450705
-25.998949,-16.455029
-25.98674,-16.460388
-25.994162,-16.466696
-25.97822,-16.470036
-25.991144,-16.474033
-25.99235,-16.481474
-25.992193,-16.485901
-25.983717,-16.490059
-25.999966,-16.496651
-25.957935,-16.500126
-25.983025,-16.50456
-25.959192,-16.510736
-25.9858,-16.516127
-25.965559,-16.519152
-25.967358,-16.524054
-25.962458,-16.531065
-25.973198,-16.534626
-25.957888,-16.540182
-25.972921,-16.545893
-25.950941,-16.550634
-25.969051,-16.555952
-25.938494,-16.559614
-25.97249,-16.565117
-25.944578,-16.57115
-25.961491,-16.575533
-25.93774,-16.579929
-25.967833,-16.584976
-25.946457,-16.590574
-25.95904,-16.595743
-25.940588,-16.599485
-25.959753,-16.605154
-25.917919,-16.61064
-25.946182,-16.616516
-25.912981,-16.620319
-25.951956,-16.625101
-25.914114,-16.630836
-25.95248,-16.634705
-25.914467,-16.641016
-25.944887,-16.646351
-25.904131,-16.650225
-25.92804,-16.653936
-25.901712,-16.659925
-25.907415,-16.664631
-25.876442,-16.670383
-25.911949,-16.676561
-25.86978,-16.680002
-25.905357,-16.684732
-25.850803,-16.689472
-25.859612,-16.694832
-25.855404,-16.698994
-25.894009,-16.70524
-25.838772,-16.708611
-25.88308,-16.714808
-25.834929,-16.721638
-25.868267,-16.72629
-25.858665,-16.730421
-25.841373,-16.73665
-25.829906,-16.741249
-25.834719,-16.743906
-25.826635,-16.751976
-25.835741,-16.754663
-25.819113,-16.760019
-25.840111,-16.765886
-25.819387,-16.770494
-25.831539,-16.775383
-25.811811,-16.77985
-25.825623,-16.785797
-25.789608,-16.792253
-25.791002,-16.795067
-25.779619,-16.800392
-25.807829,-16.804049
-25.729736,-16.809931
-25.780085,-16.814978
-25.711134,-16.819582
-25.762194,-16.825388
-25.703304,-16.829958
-25.729956,-16.835649
-25.693201,-16.84058
-25.71517,-16.846344
-25.694416,-16.850151
-25.688665,-16.855648
-25.683495,-16.860477
-25.694424,-16.866314
-25.664421,-16.871174
-25.676128,-16.875645
-25.662874,-16.88068
-25.662104,-16.884348
-25.630432,-16.890102
-25.638716,-16.89506
-25.59293,-16.89871
-25.638914,-16.903811
-25.617474,-16.908901
-25.608526,-16.914701
-25.560343,-16.920303
-25.54921,-16.925739
-25.539328,-16.93099
-25.537525,-16.934519
-25.530699,-16.939739
-25.528255,-16.945192
-25.493826,-16.949814
-25.511251,-16.957304
-25.490702,-16.961649
-25.482397,-16.965916
-25.427326,-16.971455
-25.44445,-16.975426
-25.39006,-16.980783
-25.404587,-16.985981
-25.392323,-16.990194
-25.390427,-16.994728
-25.373421,-17.000273
-25.383171,-17.005398
-25.36833,-17.009342
-25.364504,-17.014858
-25.354414,-17.019915
-25.365667,-17.026159
-25.326262,-17.031506
-25.32548,-17.035786
-25.290873,-17.041262
-25.281073,-17.047119
-25.252275,-17.0501
-25.240597,-17.055576
-25.246552,-17.060797
-25.245424,-17.065739
-25.227156,-17.071119
-25.235012,-17.075491
-25.226927,-17.080832
-25.225155,-17.086735
-25.204576,-17.089893
-25.20492,-17.096626
-25.158968,-17.099512
-25.173607,-17.105434
-25.161175,-17.110479
-25.14472,-17.114429
-25.13271,-17.119287
-25.125376,-17.125097
-25.091618,-17.130787
-25.090576,-17.134884
-25.090422,-17.139992
-25.089117,-17.144938
-25.083942,-17.150646
-25.070509,-17.15514
-25.050116,-17.16028
-25.059563,-17.166113
-25.050787,-17.169598
-25.020519,-17.176058
-25.015255,-17.180758
-24.968231,-17.185339
-24.94421,-17.191761
-24.941427,-17.196741
-24.943924,-17.200085
-24.952944,-17.205246
-24.946857,-17.210461
-24.934782,-17.215868
-24.938269,-17.21909
-24.919735,-17.223398
-24.926039,-17.229109
-24.912832,-17.235714
-24.923744,-17.24032
-24.9133,-17.245199
-24.910521,-17.25037
-24.868425,-17.25568
-24.865824,-17.260183
-24.86632,-17.266411
-24.882736,-17.268984
-24.810955,-17.275694
-24.811007,-17.279388
-24.798302,-17.285198
-24.815701,-17.289097
-24.798311,-17.294847
-24.796997,-17.299212
-24.793219,-17.305492
-24.782942,-17.310272
-24.773272,-17.314568
-24.782787,-17.320774
-24.772472,-17.324617
-24.796522,-17.328876
-24.789148,-17.333387
-24.781483,-17.340189
-24.744864,-17.345234
-24.756308,-17.351751
-24.718931,-17.353895
-24.739397,-17.361053
-24.704447,-17.364464
-24.725925,-17.369637
-24.674425,-17.374159
-24.707151,-17.381435
-24.647703,-17.386808
-24.692995,-17.390417
-24.668278,-17.395996
-24.685808,-17.399555
-24.66127,-17.405661
-24.655001,-17.411041
-24.636911,-17.414377
-24.652597,-17.421049
-24.632069,-17.426054
-24.6499,-17.429604
-24.634953,-17.435173
-24.637238,-17.438568
-24.629562,-17.444864
-24.642008,-17.450531
-24.62162,-17.455311
-24.638983,-17.460299
-24.633776,-17.464426
-24.654573,-17.469749
-24.642315,-17.475584
-24.637699,-17.480761
-24.625538,-17.485344
-24.631937,-17.490665
-24.601509,-17.494436
-24.636587,-17.500134
-24.616213,-17.505718
-24.630478,-17.510645
-24.590406,-17.514172
-24.618509,-17.518187
-24.598513,-17.526026
-24.608643,-17.531351
-24.599749,-17.535437
-24.610493,-17.53861
-24.573011,-17.544373
-24.6138,-17.551165
-24.599108,-17.555449
-24.607412,-17.560389
-24.594906,-17.565569
-24.602661,-17.569046
-24.574453,-17.575668
-24.60747,-17.58008
-24.588694,-17.585108
-24.616489,-17.590481
-24.571926,-17.594763
-24.616121,-17.600586
-24.60697,-17.607162
-24.619724,-17.610867
-24.599693,-17.614799
-24.605595,-17.622267
-24.582026,-17.625257
-24.602102,-17.629093
-24.581758,-17.635527
-24.594563,-17.640705
-24.591679,-17.64489
-24.600088,-17.65099
-24.545078,-17.654303
-24.594538,-17.659792
-24.561098,-17.664598
-24.614557,-17.670717
-24.563141,-17.676359
-24.580254,-17.680372
-24.55134,-17.685894
-24.587284,-17.691139
-24.552681,-17.69451
-24.590714,-17.699642
-24.577765,-17.704708
-24.604099,-17.70989
-24.540167,-17.715685
-24.593836,-17.721657
-24.574669,-17.724812
-24.6001,-17.730177
-24.579748,-17.73674
-24.590597,-17.741436
-24.573637,-17.745939
-24.583649,-17.750107
-24.571112,-17.754877
-24.592751,-17.759336
-24.578234,-17.764688
-24.582317,-17.769505
-24.572069,-17.77429
-24.597828,-17.780165
-24.583378,-17.785007
-24.59499,-17.790247
-24.562128,-17.795383
-24.584795,-17.80093
-24.557215,-17.806612
-24.580942,-17.809958
-24.561396,-17.815111
-24.572277,-17.820602
-24.566,-17.826164
-24.585909,-17.831121
-24.567364,-17.833811
-24.579071,-17.840586
-24.569292,-17.845499
-24.577003,-17.851067
-24.549616,-17.854084
-24.549107,-17.8603
-24.516642,-17.86491
-24.544924,-17.868847
-24.553631,-17.875814
-24.572781,-17.880331
-24.570442,-17.884787
-24.589962,-17.890768
-24.55345,-17.894552
-24.531612,-17.899347
-24.555471,-17.905193
-24.53606,-17.90983
-24.529398,-17.914703
-24.565527,-17.920452
-24.527805,-17.925798
-24.533749,-17.931475
-24.517979,-17.936594
-24.523474,-17.941664
-24.516487,-17.94471
-24.499132,-17.950788
-24.525038,-17.954084
-24.503826,-17.960953
-24.50017,-17.964369
-24.52014,-17.970264
-24.502314,-17.975975
-24.495684,-17.98056
-24.488842,-17.985397
-24.495718,-17.989098
-24.5084,-17.996786
-24.496626,-18.001574
-24.491362,-18.005941
-24.494799,-18.009703
-24.493706,-18.014578
-24.488707,-18.019358
-24.486469,-18.025267
-24.490513,-18.030582
-24.488503,-18.034502
-24.473644,-18.039984
-24.480337,-18.044176
-24.481318,-18.050415
-24.473791,-18.055346
-24.476931,-18.061108
-24.463301,-18.064564
-24.461462,-18.068092
-24.471697,-18.075686
-24.461,-18.079727
-24.466751,-18.084875
-24.427055,-18.090885
-24.468922,-18.095219
-24.417288,-18.101391
-24.425776,-18.105133
-24.436796,-18.108791
-24.423944,-18.11479
-24.391924,-18.119509
-24.429178,-18.124905
-24.393131,-18.129978
-24.400534,-18.135757
-24.358198,-18.140396
-24.36755,-18.144913
-24.340609,-18.151457
-24.345207,-18.15667
-24.332808,-18.160831
-24.361769,-18.16507
-24.336012,-18.171421
-24.335989,-18.174732
-24.324802,-18.179716
-24.327089,-18.185488
-24.313931,-18.190762
-24.307838,-18.196234
-24.292376,-18.200909
-24.297226,-18.204903
-24.264565,-18.209522
-24.255142,-18.215431
-24.208014,-18.219189
-24.23024,-18.223682
-24.225904,-18.229889
-24.193695,-18.235912
-24.191071,-18.239744
-24.195719,-18.245811
-24.176243,-18.252144
-24.177975,-18.255093
-24.147739,-18.258863
-24.159094,-18.265188
-24.136604,-18.270096
-24.13134,-18.274721
-24.086546,-18.279081
-24.12085,-18.2861
-24.049711,-18.289646
-24.052521,-18.294977
-24.032509,-18.299404
-24.03373,-18.305779
-23.999451,-18.311783
-23.979237,-18.316147
-23.967752,-18.321472
-23.985086,-18.324713
-23.927811,-18.32946
-23.92972,-18.335449
-23.906874,-18.33979
-23.909685,-18.344995
-23.882017,-18.349209
-23.882317,-18.35457
-23.857996,-18.360415
-23.854582,-18.365515
-23.826349,-18.369001
-23.812662,-18.37401
-23.738596,-18.380159
-23.748535,-18.385576
-23.73876,-18.390203
-23.725401,-18.39395
-23.683659,-18.398525
-23.677126,-18.40563
-23.597811,-18.411022
-23.593876,-18.415928
-23.571177,-18.420687
-23.557512,-18.425032
-23.506901,-18.431307
-23.489481,-18.435429
-23.429514,-18.440067
-23.442755,-18.44565
-23.39278,-18.449095
-23.406282,-18.454874
-23.321949,-18.459867
-23.284525,-18.465557
-23.26156,-18.468643
-23.250338,-18.475973
-23.160032,-18.478468
-23.177919,-18.485888
-23.13048,-18.489307
-23.107275,-18.49692
-23.027021,-18.501026
-23.009336,-18.503595
-22.977245,-18.510387
-22.969042,-18.515968
-22.876104,-18.521044
-22.89377,-18.525528
-22.829582,-18.529678
-22.819498,-18.535442
-22.756989,-18.54044
-22.72904,-18.545292
-22.680925,-18.54969
-22.668308,-18.555407
-22.624079,-18.560379
-22.574656,-18.566229
-22.53256,-18.568882
-22.528822,-18.576338
-22.473427,-18.580956
-22.43998,-18.585712
-22.376318,-18.591215
-22.380844,-18.593832
-22.350714,-18.600727
-22.31777,-18.604925
-22.241987,-18.610411
-22.239202,-18.614876
-22.191824,-18.62112
-22.183134,-18.625896
-22.119644,-18.631489
-22.088974,-18.635603
-22.070082,-18.640144
-22.062439,-18.645809
-21.99387,-18.650812
-21.994503,-18.656902
-21.929653,-18.659319
-21.933895,-18.664614
-21.913021,-18.671566
-21.883331,-18.676441
-21.812939,-18.678389
-21.832687,-18.686678
-21.772745,-18.690714
-21.762869,-18.695765
-21.720152,-18.700577
-21.697805,-18.705956
-21.656427,-18.710953
-21.642639,-18.714872
-21.622055,-18.720709
-21.615259,-18.725821
-21.585461,-18.729986
-21.54987,-18.735596
-21.523218,-18.740894
-21.491295,-18.747076
-21.484634,-18.751677
-21.467552,-18.755898
-21.459518,-18.759493
-21.457296,-18.765593
-21.423075,-18.771687
-21.39027,-18.775724
-21.348749,-18.780838
-21.354477,-18.786156
-21.337254,-18.790133
-21.318169,-18.795767
-21.314903,-18.800097
-21.309372,-18.806705
-21.290436,-18.810551
-21.2742,-18.815388
-21.259928,-18.820765
-21.248848,-18.826025
-21.21726,-18.83058
-21.198965,-18.834969
-21.223572,-18.839069
-21.193426,-18.845367
-21.199974,-18.850159
-21.177437,-18.856918
-21.187969,-18.860102
-21.175081,-18.864874
-21.178707,-18.870434
-21.149,-18.875885
-21.146788,-18.881708
-21.156954,-18.885944
-21.173229,-18.890612
-21.159374,-18.894245
-21.174364,-18.901155
-21.157871,-18.904095
-21.164213,-18.910389
-21.154188,-18.91568
-21.170811,-18.921389
-21.170759,-18.924967
-21.167492,-18.929918
-21.163118,-18.934422
-21.189032,-18.939022
-21.185097,-18.94556
-21.181101,-18.950159
-21.169769,-18.957039
-21.19866,-18.95907
-21.209667,-18.965933
-21.248096,-18.971701
-21.245192,-18.975355
-21.257145,-18.980354
-21.302935,-18.985046
-21.339489,-18.989162
-21.338026,-18.994387
-21.412092,-19.001471
-21.426516,-19.005198
-21.483099,-19.010757
-21.500677,-19.013512
-21.601088,-19.019121
-21.6276,-19.025053
-21.677656,-19.029686
-21.727905,-19.035191
-21.793436,-19.040676
-21.808943,-19.044582
-21.926477,-19.051563
-21.937824,-19.055008
-22.017393,-19.060146
-22.067987,-19.065262
-22.133358,-19.070078
-22.185465,-19.074381
-22.243284,-19.081003
-22.308426,-19.085325
-22.391203,-19.090572
-22.414583,-19.095064
-22.513197,-19.100025
-22.536652,-19.106304
-22.643036,-19.11027
-22.66304,-19.114079
-22.717068,-19.11894
-22.764837,-19.124281
-22.845692,-19.128397
-22.867125,-19.135155
-22.957924,-19.139595
-22.983496,-19.145311
-23.076233,-19.152275
-23.119333,-19.155642
-23.151663,-19.158501
-23.199183,-19.16474
